,index,table_id,question,response,answer,output
240,240,totto_source/train_json/example-724.json,What television shows did Michael Clarke Duncan appear in in 2008?,"Reasoning: To determine the television shows that Michael Clarke Duncan appeared in during 2008, we need to find the rows in the table with the year 2008 and extract the 'Title' column values. The relevant row is: 2008 | Two and a Half Men | Jerome - 2008 | The Suite Life of Zack & Cody | Coach Little - 2008 | Chuck | Colt Therefore, the television shows Michael Clarke Duncan appeared in during 2008 were Two and a Half Men, The Suite Life of Zack & Cody, and Chuck.

Answer: [""Two and a Half Men"", ""The Suite Life of Zack & Cody"", ""Chuck""]","In 2008, Michael Clarke Duncan appeared as Jerome in Two and a Half Men, as Coach Little in The Suite Life of Zack & Cody, and as Colt in Chuck.","""Two and a Half Men"", ""The Suite Life of Zack & Cody"", ""Chuck"" 
"
241,241,totto_source/train_json/example-4140.json,What roles did Akshat Chopra do after the year 2005?,"Reasoning: To determine the roles Akshat Chopra did after the year 2005, we need to look at the rows with years later than 2005 and extract the 'Role' column values. The relevant rows are: 2008: Thoda Pyaar Thoda Magic: Vashisht - 2009: Slumdog Millionaire: Salim (Dubbing) - Therefore, the roles Akshat Chopra did after the year 2005 are Vashisht and Salim (Dubbing).

Answer: [""Vashisht"", ""Salim (Dubbing)""]",Akshat Chopra played the role of Vashisht in the 2008 film Thoda Pyaar Thoda Magic and dubbed the voice of Saleem in Slumdog Millionaire.,"Vashisht, Salim (Dubbing) 
"
242,242,totto_source/train_json/example-13777.json,"When was Tea and Toast first released as a digital download independently and on a major record label, respectively?","Reasoning: To answer this question, we need to look for the rows in the table that correspond to the release of Tea and Toast as a digital download in the United Kingdom, both independently and on a major record label.

The first occurrence of a digital download release in the United Kingdom is on July 13, 2012, which is independent. The second occurrence of a digital download release in the United Kingdom is on December 13, 2013, which is on the Columbia Records label.

Answer: [""13 July 2012"", ""13 December 2013""]",The Tea and Toast album was first released independently in the United Kingdom as a digital download on 13 July 2012 and it was later released as a Digital Download by Columbia Records on 13 December 2013.,"['13 July 2012', '13 December 2013'] 
"
243,243,totto_source/dev_json/example-1532.json,What world endurance record does Tommy Goodwin hold and when did he achieve it?,"Reasoning: To determine the world endurance record held by Tommy Godwin and when he achieved it, we need to look for the row with his name in the 'Record holder' column and extract the corresponding values from the 'Year' and 'Distance' columns. The relevant row is: 1939: Tommy Godwin: Great Britain: 75,065 miles (120,805 km). Therefore, Tommy Godwin holds the world endurance record of 75,065 miles (120,805 km) and achieved it in the year 1939.

Answer: [""75,065 miles (120,805 km)"", ""1939""]","In 1939, Tommy Godwin rode 75,065 mi (120,805 km).","[""75,065 miles (120,805 km)"", ""1939""] 
"
244,244,totto_source/train_json/example-487.json,Which athletes got times of 2:14.67 and 2:14.01 at the Men's 200 metre breaststroke at the 2000 Summer Olympics and which countries do they represent?,"Reasoning: To answer the question, we need to look for the athletes who got times of 2:14.67 and 2:14.01 in the table provided. The athlete who got a time of 2:14.67 is Norbert Rózsa from Hungary, and the athlete who got a time of 2:14.01 is Morgan Knabe from Canada.

Answer: [""Norbert Rózsa (Hungary)"",""Morgan Knabe (Canada)""]",Hungary's Norbert Rózsa finished the Men's 200 metre breaststroke at the 2000 Summer Olympics in 2:14.67 and Canada's Morgan Knabe in 2:14.01.,"[""Norbert Rózsa (Hungary)"",""Morgan Knabe (Canada)""] 
"
245,245,totto_source/train_json/example-7639.json,"Who tied for the bronze medal At the 2008 Summer Olympics- Men's 100-meter backstroke, and in what matching time?","Reasoning: To determine who tied for the bronze medal in the Men's 100-meter backstroke event at the 2008 Summer Olympics and in what matching time, we need to look at the rankings 3, 4, and the following rows to find athletes with the same time. The relevant rows are: 3: Arkady Vyatchanin (Russia) - 53.18 - 4: Hayden Stoeckel (Australia) - 53.18. Therefore, Arkady Vyatchanin of Russia and Hayden Stoeckel of Australia tied for the bronze medal with a time of 53.18.

Answer: [""Arkady Vyatchanin"", ""Hayden Stoeckel"", ""53.18""]","At the 2008 Summer Olympics, Australia's Hayden Stoeckel and Russia's Arkady Vyatchanin tied for the bronze medal in a matching time of 53.18.","Arkady Vyatchanin, Hayden Stoeckel, 53.18 
"
246,246,totto_source/train_json/example-8857.json,What awards did The Headies win in 2012?,"Reasoning: To determine the awards won by Ice Prince at The Headies in 2012, we need to look at the rows with the year 2012 and the awards ceremony 'The Headies'. Extract the 'Award description(s)' column value where 'Results' indicates 'Won'. The relevant row is: 2012: The Headies: Best Rap Album - Won.
Answer: [""Best Rap Album""]",E.L.I won Best Rap Album and was nominated for Album of the Year at The Headies 2012.,"Best Rap Album 
"
247,247,totto_source/train_json/example-845.json,What did JR Lemon do in 2013?,"Reasoning: To determine what JR Lemon did in 2013, we need to look at the row with the year '2013' and extract the Title and Role columns. The relevant row is: 2013 | A Madea Christmas | Oliver. Therefore, JR Lemon acted in the film 'A Madea Christmas' in the role of 'Oliver'.

Answer: ['A Madea Christmas', 'Oliver']",JR Lemon appeared in the 2012–13 Shadow Love and in 2013 cast in the film playing Oliver in A Madea Christmas.,"['A Madea Christmas', 'Oliver'] 
"
248,248,totto_source/dev_json/example-751.json,When was RFC 906 and RFC 783 published?,"Reasoning: To find out when RFC 906 and RFC 783 were published, we need to look at the ""Published"" column in the table.
Answer: RFC 906 was published in June 1984, and RFC 783 was published in June 1981.",The Bootstrap Loading using TFTP standard RFC 906 was published in 1984 and the Trivial File Transfer Protocol standard RFC 783 published in 1981.,"June 1984, June 1981 
"
249,249,totto_source/train_json/example-13490.json,What role did Hale portray in Lady Killers in the year 1980?,"Reasoning: To determine the role that Georgina Hale portrayed in Lady Killers in the year 1980, we need to find the row with the year 1980 and the title Lady Killers, and then extract the value in the Role column.

Answer: [""Ruth Ellis""]","In 1980, Hale portrayed Ruth Ellis, in Lady Killers.","Ruth Ellis 
"
250,250,totto_source/train_json/example-4520.json,How did George MacIntyre do in the season following his three losing seasons from 1979-1981?,"Reasoning: To answer this question, we need to find the season following the three consecutive losing seasons from 1979-1981. The losing seasons are 1979 with a record of 1-10, 1980 with a record of 2-9, and 1981 with a record of 4-7. The season immediately following these is 1982.

In 1982, George MacIntyre's Vanderbilt Commodores achieved a record of 8-4.

Answer: In the season following his three losing seasons from 1979-1981, George MacIntyre's team, the Vanderbilt Commodores, achieved a record of 8-4.","Following three losing seasons (1–10 in 1979, 2–9 in 1980, and 4–7 in 1981), George MacIntyre's Vanderbilt had a record of 8–4 in 1982 and played in the Hall of Fame Classic.","8-4 
"
251,251,totto_source/train_json/example-13957.json,What films did Tom Holland star in in 2013 and 2015 and what was his role in each flim?,"Reasoning: To answer this question, we need to find the season following the three consecutive losing seasons from 1979-1981. The losing seasons are 1979 with a record of 1-10, 1980 with a record of 2-9, and 1981 with a record of 4-7. The season immediately following these is 1982.

In 1982, George MacIntyre's Vanderbilt Commodores achieved a record of 8-4.

Answer: In the season following his three losing seasons from 1979-1981, George MacIntyre's team, the Vanderbilt Commodores, achieved a record of 8-4.","Holland starred as Isaac in ""How I Live Now"" in 2013 and as Thomas Nickerson in the film ""In the Heart of the Sea"" (2015).","Not enough information provided. 
"
252,252,totto_source/dev_json/example-1963.json,Which league and clubs was Rob Friend playing for in the 2006-07 season?,"Reasoning: To determine which league and clubs Rob Friend was playing for in the 2006-07 season, we need to find the rows with the season ""2006-07"" and look at the values in the ""Club performance"" and ""League"" columns. The relevant rows are:
- Heerenveen, Eredivisie
- Heracles (loan), Eredivisie

Therefore, in the 2006-07 season, Rob Friend was playing for two clubs in the Netherlands: Heerenveen in the Eredivisie and Heracles in the Eredivisie (on loan).

Answer: [""Heerenveen"", ""Eredivisie""], [""Heracles (loan)"", ""Eredivisie""]","After making 19 appearances with Heerenveen and scoring five goals, Rob Friend was loaned to Heracles to conclude the 2006–07 Eredivisie season.","[""Heerenveen"", ""Eredivisie""], [""Heracles (loan)"", ""Eredivisie""] 
"
253,253,totto_source/dev_json/example-714.json,What did Neve McIntosh star in October 2010?,"Reasoning: To determine what Neve McIntosh starred in during October 2010, we need to look for the row with the year 2010 in the 'Date' column and find the corresponding 'Title' for that date. The relevant row is: October 2010: Single Father: Anna.

Answer: [""Single Father""]","Neve McIntosh starred in Doctor Who star and in October 2010, she starred in Single Father, a BBC drama.","Single Father 
"
254,254,totto_source/train_json/example-2182.json,Did any of the games in the 2006 Championship end in a forfeit?,"Reasoning: To determine if any of the games in the 2006 Championship ended in a forfeit, we need to look at the 'Result' column for instances that do not indicate a win for either player or a draw. In the provided table, Game 5 has the result ""Topalov win (forfeit)"".

Answer: Yes, Game 5 ended in a forfeit with Topalov winning.","In World Chess Championship 2006, game 5 ended with a forfeit.","Yes 
"
255,255,totto_source/dev_json/example-1880.json,When did Pavel Purishkin start to play in the Kazakhstan First Division and how did he perform in the league games?,"Reasoning: To determine when Pavel Purishkin started to play in the Kazakhstan First Division and how he performed in the league games, we need to look at the rows with the Kazakhstan First Division under the 'Club' column and extract the relevant data. The relevant rows are:

* Ak Bulak (2011), where Purishkin played 21 league games and scored 5 goals
* Ak Bulak (2012), where Purishkin played 31 league games and scored 16 goals
* Spartak Semey (2013), where Purishkin played 30 league games and scored 14 goals
* Astana-1964 (2014), where Purishkin played 15 league games and scored 10 goals
* CSKA Almaty (2015), where Purishkin played 6 league games and scored 0 goals

Therefore, Pavel Purishkin started to play in the Kazakhstan First Division in 2011 and scored a total of 45 goals in 103 league games during his time in the Kazakhstan First Division.

Answer: [""2011"", ""45 goals in 103 league games""]","In 2011 Pavel Purishkin moved to the Kazakhstan First Division, where he scored 44 goals in 99 games for Ak Bulak, Spartak Semey, Astana-1964 and CSKA Almaty.","['2011', '45 goals in 103 league games'] 
"
