Unnamed: 0.1,Unnamed: 0,index,table_id,question,response,answer,output,conv_actual_answer,conv_predicted_answer,f1_score,exact,code_output
1391,1391,1392,totto_source/train_json/example-9700.json,"What were the first two singles released from Jhené Aiko's album Sail Out, and what year did they come out?","```python
# Define the table including the header
table = [
  [""Title"", ""Year"", ""Director(s)"", ""Other performer(s)"", ""Album"", ""Ref.""],
  [""No L.O.V.E."", ""2003"", ""N/A"", ""N/A"", ""My Name Is Jhené"", ""-""],
  [""Stranger"", ""2011"", ""Topshelf Jr."", ""N/A"", ""Sailing Soul(s)"", ""-""],
  [""My Mine"", ""2011"", ""Topshelf Jr."", ""N/A"", ""Sailing Soul(s)"", ""-""],
  [""Fantasy"", ""2011"", ""Jerome D"", ""Schoolboy Q"", ""Setbacks"", ""-""],
  [""3:16am"", ""2012"", ""Topshelf Jr."", ""N/A"", ""Sail Out"", ""-""],
  [""Terrorist Threats"", ""2012"", ""APLUSFilmz"", ""Ab-Soul and Danny Brown"", ""Control System"", ""-""],
  [""Beware"", ""2013"", ""Matthew Williams"", ""Big Sean and Lil Wayne"", ""Hall of Fame"", ""-""],
  [""Bed Peace"", ""2013"", ""Topshelf Jr."", ""Childish Gambino"", ""Sail Out"", ""-""],
  [""The Worst"", ""2013"", ""Danny Williams"", ""N/A"", ""Sail Out"", ""-""],
  [""My Afternoon Dream"", ""2014"", ""Jhené Aiko and Krissy"", ""N/A"", ""-"", ""-""],
  [""Comfort Inn Ending (Freestyle)"", ""2014"", ""Topshelf Jr."", ""N/A"", ""Sail Out"", ""-""],
  [""The Pressure"", ""2014"", ""Childish Gambino, Calmatic"", ""N/A"", ""Souled Out"", ""-""],
  [""Wading"", ""2014"", ""Alex Nazari"", ""N/A"", ""Souled Out"", ""-""],
  [""Spotless Mind"", ""2015"", ""Jay Ahn"", ""N/A"", ""Souled Out"", ""-""],
  [""Eternal Sunshine"", ""2015"", ""Jay Ahn"", ""N/A"", ""Souled Out"", ""-""],
  [""Lyin King/Limbo Limbo Limbo"", ""2015"", ""TOCK and Topshelf Jr."", ""N/A"", ""Souled Out"", ""-""],
  [""I Know"", ""2015"", ""Lawrence Lamont"", ""Big Sean"", ""Dark Sky Paradise"", ""-""],
  [""Out of Love"", ""2016"", ""Lawrence Lamont"", ""Twenty88"", ""Twenty88"", ""-""],
  [""Maniac"", ""2017"", ""Jhené Aiko and Topshelf Jr."", ""N/A"", ""-"", ""-""],
  [""While We're Young"", ""2017"", ""Jay Ahn"", ""N/A"", ""Trip"", ""-""],
  [""Sativa"", ""2018"", ""EYES"", ""Rae Sremmurd"", ""Trip"", ""-""]
]

# Filter the table to find the songs from the album 'Sail Out'
sail_out_songs = [row for row in table[1:] if row[4] == ""Sail Out""]

# Get the first two songs and their years
ans = [(sail_out_songs[0][0], sail_out_songs[0][1]), (sail_out_songs[1][0], sail_out_songs[1][1])]

# Print the ans
print(ans)
# Done
```","""Bed Peace"" and ""The Worst"" singles from Jhené Aiko's Sail Out were released in 2013.",,bed peace and the worst singles from jhené aiko's sail out were released in 2013,"['3:16am', '2012'], ['bed peace', '2013']",31.57894736842105,0.0,"[('3:16am', '2012'), ('Bed Peace', '2013')]
"
1392,1392,1393,totto_source/dev_json/example-1552.json,How did Arsenal perform in the 1990-91 FA Cup?,"```python
# Define the table including the header
table = [
  [""Tie no"", ""Home team"", ""Score"", ""Away team"", ""Date""],
  [1, ""Tottenham Hotspur"", ""2–1"", ""Notts County"", ""10/03/1991""],
  [2, ""West Ham United"", ""2–1"", ""Everton"", ""11/03/1991""],
  [3, ""Norwich City"", ""0–1"", ""Nottingham Forest"", ""09/03/1991""],
  [4, ""Arsenal"", ""2–1"", ""Cambridge United"", ""09/03/1991""]
]

# Find the row with Arsenal's performance
arsenal_row = [row for row in table if row[1] == ""Arsenal""][0]

# Extract the score from the Arsenal row
arsenal_score = arsenal_row[2]

# Save the result in the ans variable
ans = f""Arsenal won {arsenal_score} against Cambridge United.""

# Print the ans
print(ans)
# Done
```","In the FA Cup, Arsenal defeated Cambridge United 2–1.",,"in the fa cup, arsenal defeated cambridge united 2-1",arsenal won 2-1 against cambridge united,57.14285714285715,0.0,"Arsenal won 2–1 against Cambridge United.
"
1393,1393,1394,totto_source/train_json/example-2351.json,Which teams contested the 2014 ICC Europe Division Two?,"```python
# Define the table including the header
table = [
  [""Austria"", ""Belgium"", ""Germany""],
  [""Amir Naeem (c) Munir Ahmed Kasthuri Arachchige Imran Asif Imran Goraya Satish Kaul Shadran Khan Benji Loader Aamir Malik Babar Nadeem Tiran Perera Armaan Randhawa Nandeep Soggi Mohammad Zalmai"", ""Brighton Watambwa (c) Reyhan Faiz Jamie Farmiloe Soheel Hussain Syed Jamil Faisal Khaliq Shaival Mehta Fahim Muhammad Shahid Muhammad Simon Newport Abdul Rehman Waqas Shafiq Sheraz Sheikh Shahab Uddin"", ""Rishi Pillai (c) Adeeb Asgher Khalid Butt Imran Chaudhry Wasantha De Silva Shakeel Hassan Javed Iqbal Bilal Jafar Khaled Khan André Leslie Hamid Mahmood Zadran Nasrullah Harmanjot Singh Satyanarayana Srinivas""],
  [""Gibraltar"", ""Isle of Man"", ""Norway""],
  [""Iain Latin (c) Mark Bacarese Scott Chipolina Ian Clark Richard Colyer David Coram Ian Farrell Julian Freyone Kieron Ferrary Marc Gouws Matthew Hunter Vikram Khatwani Balaji Pai Kayron Stagno"", ""Philip Littlejohns (c) Christopher Hawke Gregory Hawke Sam Kebbell Adam Killey Daniel Kniveton Luke Lacey Gareth Morris Adam McAuley Alexander Stokoe Max Stokoe Arnie van den Berg Oliver Webster Mathys Wessels"", ""Zaheer Ashiq (c) Prithvi Bhart Shahbaz Butt Damon Crawford Safir Hayat Suhail Iftikhar Ansar Iqbal Shehraz Khalid Fazil Mir Babar Shahzad Sufyan Saleem Wasim Tahir Ehtsham Ul-Haq Shahzad Umran""]
]

# Get the team names from the first row
teams = table[0]

# Save the result in the ans variable
ans = teams

# Print the ans
print(ans)
# Done
```","The 2014 ICC Europe Division Two was contested by six teams, Austria, Belgium, Germany, Gibraltar, the Isle of Man, and Norway.",,"the 2014 icc europe division 2 was contested by 6 teams, austria, belgium, germany, gibraltar, the isle of man, and norway","['austria', 'belgium', 'germany', 'gibraltar', 'isle of man', 'norway']",59.25925925925925,0.0,"['Austria', 'Belgium', 'Germany']
"
1394,1394,1395,totto_source/train_json/example-2969.json,What role did Nicholle Tom play in Beethoven and Beethoven's 2nd?,"```python
# Define the table including the header
table = [
  [""Year"", ""Title"", ""Role"", ""Notes""],
  [1992, ""Beethoven"", ""Ryce Newton"", ""-""],
  [1993, ""Beethoven's 2nd"", ""Ryce Newton"", ""-""],
  [1994, ""Season of Change"", ""Sally Mae Parker"", ""-""],
  [1996, ""What Kind of Mother Are You?"", ""Kelly Jameson"", ""-""],
  [1999, ""The Sterling Chase"", ""Alexis"", ""-""],
  [2000, ""Urban Chaos Theory"", ""The Girl"", ""Short film""],
  [2000, ""Panic"", ""Tracy"", ""-""],
  [2000, ""Rave"", ""Sadie"", ""-""],
  [2001, ""Robbie's Brother"", ""Andrea"", ""-""],
  [2001, ""The Princess Diaries"", ""Teen Reporter Cassie"", ""-""],
  [2003, ""A mi amor mi dulce"", ""Chickpea"", ""Short film""],
  [2004, ""The Book of Ruth"", ""Ruth"", ""-""],
  [2005, ""In Memory of My Father"", ""Nicole"", ""-""],
  [2006, ""Bottoms Up"", ""Penny Dhue"", ""-""],
  [2006, ""The Strange Case of Dr. Jekyll and Mr. Hyde"", ""Carla Hodgkiss"", ""-""],
  [2010, ""My Family's Secret"", ""Lara Darcie"", ""-""],
  [2011, ""Just Like Her"", ""Ashley Marston"", ""Short film""],
  [2012, ""Hang Loose"", ""Nikki"", ""-""],
  [2014, ""Mi corazón"", ""Becca"", ""Short film""],
  [2014, ""Private Number"", ""Katherine Lane"", ""-""],
  [2014, ""3's a Couple"", ""Michelle"", ""Post-production""],
  [2015, ""Satan's Return"", ""Katie"", ""Post-production""],
  [2017, ""The Sterling Chase"", ""Alexis"", ""-""],
  [2018, ""F the Prom"", ""Principal Statszill"", ""-""]
]

# Find the rows for Beethoven and Beethoven's 2nd
beethoven_rows = [row for row in table[1:] if row[1] == ""Beethoven"" or row[1] == ""Beethoven's 2nd""]

# Save the result in the ans variable
ans = [row[2] for row in beethoven_rows]

# Print the ans
print(ans)
# Done
```","In 1992 and 1993, Nicholle Tom played as Ryce Newton in the movies Beethoven and Beethoven's 2nd.",,"in 1992 and 1993, nicholle tom played as ryce newton in the movies beethoven and beethoven's 2",ryce newton,22.22222222222222,0.0,"['Ryce Newton', 'Ryce Newton']
"
1395,1395,1396,totto_source/train_json/example-4399.json,How effective was Hagos as a player when he played in the AHL from 2005 to 2007?,"```python
# Define the table including the header
table = [
  [""-"", ""-"", ""-"", ""Regular season"", ""Regular season"", ""Regular season"", ""Regular season"", ""Regular season"", ""Playoffs"", ""Playoffs"", ""Playoffs"", ""Playoffs"", ""Playoffs"", ""-"", ""-""],
  [""Season"", ""Team"", ""League"", ""-"", ""GP"", ""G"", ""A"", ""Pts"", ""PIM"", ""-"", ""GP"", ""G"", ""A"", ""Pts"", ""PIM""],
  [""2000–01"", ""AIK IF"", ""SEL"", ""-"", ""—"", ""—"", ""—"", ""—"", ""—"", ""-"", ""5"", ""0"", ""0"", ""0"", ""0""],
  [""2001–02"", ""AIK IF"", ""SEL"", ""-"", ""45"", ""4"", ""6"", ""10"", ""36"", ""-"", ""—"", ""—"", ""—"", ""—"", ""—""],
  [""2002–03"", ""AIK IF"", ""Allsv"", ""-"", ""41"", ""9"", ""20"", ""29"", ""51"", ""-"", ""12"", ""1"", ""3"", ""4"", ""18""],
  [""2003–04"", ""Timrå IK"", ""SEL"", ""-"", ""48"", ""9"", ""11"", ""20"", ""75"", ""-"", ""10"", ""3"", ""1"", ""4"", ""6""],
  [""2004–05"", ""Timrå IK"", ""SEL"", ""-"", ""49"", ""6"", ""15"", ""21"", ""38"", ""-"", ""7"", ""1"", ""0"", ""1"", ""2""],
  [""2005–06"", ""Iowa Stars"", ""AHL"", ""-"", ""57"", ""7"", ""15"", ""22"", ""40"", ""-"", ""—"", ""—"", ""—"", ""—"", ""—""],
  [""2006–07"", ""Iowa Stars"", ""AHL"", ""-"", ""75"", ""8"", ""14"", ""22"", ""48"", ""-"", ""12"", ""1"", ""1"", ""2"", ""16""],
  [""2007–08"", ""Mora IK"", ""SEL"", ""-"", ""48"", ""8"", ""13"", ""21"", ""52"", ""-"", ""—"", ""—"", ""—"", ""—"", ""—""],
  [""2008–09"", ""HV71"", ""SEL"", ""-"", ""38"", ""0"", ""2"", ""2"", ""88"", ""-"", ""—"", ""—"", ""—"", ""—"", ""—""],
  [""2008–09"", ""Södertälje SK"", ""SEL"", ""-"", ""15"", ""5"", ""5"", ""10"", ""54"", ""-"", ""—"", ""—"", ""—"", ""—"", ""—""],
  [""2009–10"", ""Skellefteå AIK"", ""SEL"", ""-"", ""53"", ""5"", ""15"", ""20"", ""89"", ""-"", ""12"", ""4"", ""4"", ""8"", ""10""],
  [""2010–11"", ""Skellefteå AIK"", ""SEL"", ""-"", ""51"", ""5"", ""5"", ""10"", ""56"", ""-"", ""18"", ""1"", ""4"", ""5"", ""16""],
  [""2011–12"", ""Timrå IK"", ""SEL"", ""-"", ""46"", ""6"", ""5"", ""11"", ""70"", ""-"", ""—"", ""—"", ""—"", ""—"", ""—""],
  [""2012–13"", ""Timrå IK"", ""SEL"", ""-"", ""45"", ""2"", ""6"", ""8"", ""42"", ""-"", ""—"", ""—"", ""—"", ""—"", ""—""],
  [""2013–14"", ""Kölner Haie"", ""DEL"", ""-"", ""52"", ""7"", ""16"", ""23"", ""72"", ""-"", ""17"", ""1"", ""0"", ""1"", ""8""],
  [""2014–15"", ""AIK IF"", ""Allsv"", ""-"", ""26"", ""7"", ""10"", ""17"", ""26"", ""-"", ""—"", ""—"", ""—"", ""—"", ""—""],
  [""2014–15"", ""Krefeld Pinguine"", ""DEL"", ""-"", ""12"", ""1"", ""5"", ""6"", ""8"", ""-"", ""3"", ""0"", ""2"", ""2"", ""2""],
  [""2015–16"", ""Krefeld Pinguine"", ""DEL"", ""-"", ""45"", ""2"", ""9"", ""11"", ""46"", ""-"", ""—"", ""—"", ""—"", ""—"", ""—""],
  [""AHL totals"", ""AHL totals"", ""AHL totals"", ""-"", ""132"", ""15"", ""29"", ""44"", ""88"", ""-"", ""12"", ""1"", ""1"", ""2"", ""16""],
  [""SHL totals"", ""SHL totals"", ""SHL totals"", ""-"", ""357"", ""42"", ""72"", ""114"", ""400"", ""-"", ""22"", ""4"", ""1"", ""5"", ""8""]
]

# Find the rows corresponding to the 2005-06 and 2006-07 seasons
ahl_rows = [row for row in table if row[0] == '2005–06' or row[0] == '2006–07']

# Extract the relevant data (Goals, Assists, Points) for those seasons
goals = sum([int(row[5]) for row in ahl_rows])
assists = sum([int(row[6]) for row in ahl_rows])
points = sum([int(row[7]) for row in ahl_rows])

# Save the result in the ans variable
ans = f""Hagos had {goals} goals, {assists} assists, and {points} points in the AHL from 2005 to 2007""

# Print the ans
print(ans)
# Done
```","Hagos played for the Iowa Stars in the AHL for two seasons, totalling 44 points in 132 regular season games.",,"hagos played for the iowa stars in the ahl for 2 seasons, totalling 44 points in 132 regular season games","15 goals, 29 assists, 44 points",16.666666666666664,0.0,"Hagos had 15 goals, 29 assists, and 44 points in the AHL from 2005 to 2007
"
1396,1396,1397,totto_source/train_json/example-13178.json,When was Rated R: Remixed released in Brazil and the United States?,"```python
# Define the table including the header
table = [
  [""Region"", ""Date"", ""Format"", ""Label""],
  [""Brazil"", ""May 8, 2010"", ""Digital download"", ""Def Jam Recordings""],
  [""Finland"", ""May 8, 2010"", ""Digital download"", ""Def Jam Recordings""],
  [""Germany"", ""May 8, 2010"", ""Digital download"", ""Def Jam Recordings""],
  [""Hungary"", ""May 8, 2010"", ""Digital download"", ""Def Jam Recordings""],
  [""The Netherlands"", ""May 8, 2010"", ""Digital download"", ""Def Jam Recordings""],
  [""Portugal"", ""May 8, 2010"", ""Digital download"", ""Def Jam Recordings""],
  [""Spain"", ""May 8, 2010"", ""Digital download"", ""Def Jam Recordings""],
  [""Sweden"", ""May 8, 2010"", ""Digital download"", ""Def Jam Recordings""],
  [""Switzerland"", ""May 8, 2010"", ""Digital download"", ""Def Jam Recordings""],
  [""United States"", ""May 24, 2010"", ""Digital download"", ""Def Jam Recordings""]
]

# Filter the table for Brazil and United States
release_dates = [row[1] for row in table if row[0] == ""Brazil"" or row[0] == ""United States""]

# Save the result in the ans variable
ans = release_dates

# Print the ans
print(ans)
# Done
```","Rated R: Remixed was released by Def Jam Recordings on May 8, 2010 in Brazil, and on May 24, 2010 in the United States.",,"rated r: remixed was released by def jam recordings on may 8, 2010 in brazil, and on may 24, 2010 in the united states","['may 8, 2010', 'may 24, 2010']",41.37931034482759,0.0,"['May 8, 2010', 'May 24, 2010']
"
1397,1397,1398,totto_source/train_json/example-13394.json,What movie roles did DeObia Opare play in the year 2011 and what movies were they in?,"```python
# Define the table including the header
table = [
  [""Year"", ""Title"", ""Role"", ""Notes""],
  [2019, ""Dumbo"", ""Rongo"", ""-""],
  [2019, ""Sex Education"", ""Mr. Effiong"", ""TV series""],
  [2017, ""Santa Clarita Diet"", ""Loki Hayes"", ""TV series""],
  [2016, ""Independence Day: Resurgence"", ""Dikembe Umbutu"", ""-""],
  [2015, ""Game of Thrones"", ""Areo Hotah"", ""6 episodes, TV series""],
  [2016, ""Game of Thrones"", ""Areo Hotah"", ""6 episodes, TV series""],
  [2013, ""Tula: The Revolt"", ""Hacha"", ""-""],
  [2012, ""Dredd"", ""TJ the Paramedic"", ""-""],
  [2011, ""Pirates of the Caribbean: On Stranger Tides"", ""Gunner"", ""-""],
  [2011, ""Your Highness"", ""Thundarian"", ""-""],
  [2010, ""The Presence"", ""Woodsman"", ""-""],
  [2010, ""Death Race 2"", ""Big Bill"", ""-""],
  [2010, ""Mr. Nice"", ""Tee Bone Taylor"", ""-""],
  [2005, ""Doom"", ""Sergeant Gannon \""Destroyer\"" Roark"", ""-""],
  [2004, ""Thunderbirds"", ""Mullion"", ""-""],
  [2003, ""The Foreigner"", ""Richard"", ""-""],
  [2002, ""The Four Feathers"", ""Idris-Es-Saier"", ""-""],
  [2001, ""Moulin Rouge!"", ""Le Chocolat"", ""-""],
  [1992, ""Alien 3"", ""Arthur"", ""-""]
]

# Filter roles in 2011
roles_2011 = [(row[2], row[1]) for row in table if row[0] == 2011]

# Save the result in the ans variable
ans = roles_2011

# Print the ans
print(ans)
# Done
```",DeObia Oparei played roles as the Gunner in Pirates of the Caribbean: On Stranger Tides (2011) and as Thundarian in Your Highness (2011).,,deobia oparei played roles as the gunner in pirates of the caribbean: on stranger tides,"['gunner', 'pirates of the caribbean: on stranger tides'], ['thundarian', 'your highness']",60.8695652173913,0.0,"[('Gunner', 'Pirates of the Caribbean: On Stranger Tides'), ('Thundarian', 'Your Highness')]
"
1398,1398,1399,totto_source/dev_json/example-897.json,How long was Pat McMahon the head coach of the Florida Gators?,"```python
# Define the table including the header
table = [
  [""Year(s)"", ""Coach"", ""Seasons"", ""W–L–T"", ""Pct""],
  [""1911"", ""Dougal M. Buie"", ""1"", ""?"", ""-""],
  [""1912"", ""H. D. McLeod"", ""1"", ""9–4–2"", "".667""],
  [""1913"", ""R. P. Hoffman"", ""1"", ""11–9–1"", "".548""],
  [""1914–1916"", ""Pat Flaherty"", ""3"", ""15–28–1"", "".352""],
  [""1917"", ""Hugh Wicher"", ""1"", ""8–3–0"", "".727""],
  [""1919–1920"", ""Artie Phelan"", ""2"", ""14–16–1"", "".468""],
  [""1921"", ""William G. Kline"", ""1"", ""4–10–0"", "".300""],
  [""1922–1923, 1926"", ""Lance Richbourg"", ""3"", ""39–21–0"", "".650""],
  [""1924"", ""Rex Farrior"", ""1"", ""5–14–0"", "".263""],
  [""1925"", ""James L. White"", ""1"", ""3–6–0"", "".333""],
  [""1927–1933"", ""Brady Cowell"", ""7"", ""61–65–2"", "".484""],
  [""1934–1936"", ""Ben Clemons"", ""3"", ""20–29–1"", "".410""],
  [""1937–1939"", ""Lewie Hardage"", ""3"", ""35–24–1"", "".592""],
  [""1940–1942, 1946–1947"", ""Sam J. McAllister"", ""5"", ""40–56–4"", "".420""],
  [""1945"", ""Bob Pitman"", ""1"", ""2–9–0"", "".182""],
  [""1948–1975"", ""Dave Fuller"", ""28"", ""556–356–6"", "".609""],
  [""1976–1981"", ""Jay Bergman"", ""6"", ""217–113–0"", "".658""],
  [""1982–1983"", ""Jack Rhine"", ""2"", ""72–39–1"", "".647""],
  [""1984–1994"", ""Joe Arnold"", ""11"", ""434–244–2"", "".640""],
  [""1995–2001"", ""Andy Lopez"", ""7"", ""278–159–1"", "".636""],
  [""2002–2007"", ""Pat McMahon"", ""6"", ""231–143–1"", "".617""],
  [""2008–present"", ""Kevin O'Sullivan"", ""11"", ""497–229–0"", "".685""],
  [""Totals"", ""21"", ""105"", ""2,603–1,592–24"", "".620""]
]

# Find the row with Pat McMahon
pat_mcmahon_row = [row for row in table if row[1] == ""Pat McMahon""][0]

# Extract the number of seasons from the row
seasons = int(pat_mcmahon_row[2])

# Save the result in the ans variable
ans = seasons

# Print the ans
print(ans)
# Done
```","McMahon finished his six seasons, between 2002 and 2007, as the Gators' head coach.",,"mcmahon finished his 6 seasons, between 2002 and 2007, as the gators' head coach",6,14.285714285714288,0.0,"6
"
1399,1399,1400,totto_source/train_json/example-6766.json,Where did the Holographic Principle World Tour kick off and conclude in 2017?,"```python
# Define the table including the header
table = [
  [""Date"", ""City"", ""Country"", ""Venue""],
  [""4 April 2017"", ""Osaka"", ""Japan"", ""Umeda Club Quattro""],
  [""5 April 2017"", ""Nagoya"", ""Japan"", ""Club Quattro""],
  [""6 April 2017"", ""Tokyo"", ""Japan"", ""Shibuya Club Quattro""],
  [""8 April 2017"", ""Taipei"", ""Taiwan"", ""The Wall""],
  [""9 April 2017"", ""Seoul"", ""South Korea"", ""Rolling Hall""]
]

# Extract the first and last rows
kickoff = table[1]
conclude = table[-1]

# Save the result in the ans variable
ans = (kickoff[1], kickoff[3], conclude[1], conclude[3])

# Print the ans
print(ans)
# Done
```","The Holographic Principle World Tour kicked off in Osaka, Japan on 4 April 2017 and concluded in Seoul, South Korea on 9 April 2017.",,"the holographic principle world tour kicked off in osaka, japan on 4 april 2017 and concluded in seoul, south korea on 9 april 2017","osaka, umeda club quattro, seoul, rolling hall",13.333333333333334,0.0,"('Osaka', 'Umeda Club Quattro', 'Seoul', 'Rolling Hall')
"
1400,1400,1401,totto_source/train_json/example-2202.json,What roles has Vanessa Hudgens played in live musicals?,"```python
# Define the table including the header
table = [
  [""Year"", ""Title"", ""Role"", ""Notes""],
  [2002, ""Still Standing"", ""Tiffany"", ""Episode: \""Still Rocking\""""],
  [2002, ""Robbery Homicide Division"", ""Nicole"", ""Episode: \""Had\""""],
  [2003, ""The Brothers García"", ""Lindsay"", ""Episode: \""New Tunes\""""],
  [2005, ""Quintuplets"", ""Carmen"", ""Episode: \""The Coconut Kapow\""""],
  [2006, ""Drake & Josh"", ""Rebecca"", ""Episode: \""Little Sibling\""""],
  [2006, ""High School Musical"", ""Gabriella Montez"", ""Television film""],
  [2006, ""The Suite Life of Zack & Cody"", ""Corrie"", ""4 episodes (season 2)""],
  [2007, ""High School Musical 2"", ""Gabriella Montez"", ""Television film""],
  [2009, ""Robot Chicken"", ""Lara Lor-Van / Butterbear / Erin Esurance (voice)"", ""Episode: \""Especially the Animal Keith Crofford\""""],
  [2012, ""Punk'd"", ""Herself"", ""Episode: \""Lucy Hale\""""],
  [2013, ""Inner Circle"", ""Herself"", ""Documentary""],
  [2016, ""High School Musical: 10th Anniversary"", ""Herself"", ""Special""],
  [2016, ""Grease: Live"", ""Betty Rizzo"", ""Special""],
  [2017, ""Powerless"", ""Emily Locke"", ""Lead role""],
  [2017, ""Running Wild with Bear Grylls"", ""Herself"", ""Episode: \""Vanessa Hudgens\""""],
  [2017, ""Drop the Mic"", ""Herself"", ""Episode: \""Vanessa Hudgens vs. Michael Bennett\""""],
  [2017, ""So You Think You Can Dance"", ""Judge"", ""Since season 14""],
  [2018, ""Drunk History"", ""Joan of Arc"", ""Episode: \""The Middle Ages\""""],
  [2019, ""Rent: Live"", ""Maureen Johnson"", ""Special""]
]

# Filter for roles in live musicals (excluding ""High School Musical: 10th Anniversary"" which is not a musical performance)
roles_in_live_musicals = [row[2] for row in table if (""Live"" in row[3] and row[1] != ""High School Musical: 10th Anniversary"") or ""Special"" in row[3]]

# Save the result in the ans variable
ans = roles_in_live_musicals

# Print the ans
print(ans)
# Done
```","Vanessa Hudgens played the role of Rizzo in Grease: Live in 2016, and Maureen Johnson in Rent: Live in 2019.",,"vanessa hudgens played the role of rizzo in grease: live in 2016, and maureen johnson in rent: live in 2019","['betty rizzo', 'maureen johnson']",26.08695652173913,0.0,"['Herself', 'Betty Rizzo', 'Maureen Johnson']
"
